table_schema	table_name	column_name	ordinal_position
est_learninghub_ga2	CalEvent	endDate	13
est_learninghub_ga2	CalEvent	durationMinute	15
est_learninghub_ga2	CalEvent	allDay	16
est_learninghub_ga2	CalEvent	timeZoneSensitive	17
est_learninghub_ga2	CalEvent	type_	18
est_learninghub_ga2	CalEvent	repeating	19
est_learninghub_ga2	CalEvent	recurrence	20
est_learninghub_ga2	CalEvent	firstReminder	22
est_learninghub_ga2	ClassName_	classNameId	1
est_learninghub_ga2	ClassName_	value	2
est_learninghub_ga2	ClusterGroup	clusterGroupId	1
est_learninghub_ga2	ClusterGroup	name	2
est_learninghub_ga2	ClusterGroup	clusterNodeIds	3
est_learninghub_ga2	ClusterGroup	wholeCluster	4
est_learninghub_ga2	Company	companyId	1
est_learninghub_ga2	Company	key_	4
est_learninghub_ga2	Company	homeURL	6
est_learninghub_ga2	Company	maxUsers	9
est_learninghub_ga2	Contact_	contactId	1
est_learninghub_ga2	Contact_	companyId	2
est_learninghub_ga2	Contact_	userId	3
est_learninghub_ga2	Contact_	userName	4
est_learninghub_ga2	Contact_	createDate	5
est_learninghub_ga2	Contact_	accountId	7
est_learninghub_ga2	Contact_	parentContactId	8
est_learninghub_ga2	Contact_	firstName	9
est_learninghub_ga2	Contact_	middleName	10
est_learninghub_ga2	Contact_	lastName	11
est_learninghub_ga2	Contact_	birthday	15
est_learninghub_ga2	Contact_	smsSn	16
est_learninghub_ga2	Contact_	aimSn	17
est_learninghub_ga2	Contact_	facebookSn	18
est_learninghub_ga2	Contact_	msnSn	21
est_learninghub_ga2	Contact_	mySpaceSn	22
est_learninghub_ga2	Contact_	twitterSn	24
est_learninghub_ga2	Contact_	ymSn	25
est_learninghub_ga2	Contact_	employeeStatusId	26
est_learninghub_ga2	Contact_	jobTitle	28
est_learninghub_ga2	Contact_	jobClass	29
est_learninghub_ga2	Counter	name	1
est_learninghub_ga2	Counter	currentId	2
est_learninghub_ga2	Country	countryId	1
est_learninghub_ga2	Country	name	2
est_learninghub_ga2	Country	a2	3
est_learninghub_ga2	Country	number_	5
est_learninghub_ga2	Country	active_	8
est_learninghub_ga2	CyrusUser	userId	1
est_learninghub_ga2	CyrusVirtual	emailAddress	1
est_learninghub_ga2	DDLRecord	recordId	2
est_learninghub_ga2	DDLRecord	versionUserId	7
est_learninghub_ga2	DDLRecord	versionUserName	8
est_learninghub_ga2	DDLRecord	modifiedDate	10
est_learninghub_ga2	DDLRecord	DDMStorageId	11
est_learninghub_ga2	DDLRecord	recordSetId	12
est_learninghub_ga2	DDLRecord	displayIndex	14
est_learninghub_ga2	DDLRecordSet	uuid_	1
est_learninghub_ga2	DDLRecordSet	recordSetId	2
est_learninghub_ga2	DDLRecordSet	groupId	3
est_learninghub_ga2	DDLRecordSet	companyId	4
est_learninghub_ga2	DDLRecordSet	userId	5
est_learninghub_ga2	DDLRecordSet	userName	6
est_learninghub_ga2	DDLRecordSet	createDate	7
est_learninghub_ga2	DDLRecordSet	recordSetKey	10
est_learninghub_ga2	DDLRecordSet	description	12
est_learninghub_ga2	DDLRecordSet	minDisplayRows	13
est_learninghub_ga2	DDLRecordSet	scope	14
est_learninghub_ga2	DDLRecordVersion	recordVersionId	1
est_learninghub_ga2	DDLRecordVersion	groupId	2
est_learninghub_ga2	DDLRecordVersion	companyId	3
est_learninghub_ga2	DDLRecordVersion	userId	4
est_learninghub_ga2	DDLRecordVersion	userName	5
est_learninghub_ga2	DDLRecordVersion	createDate	6
est_learninghub_ga2	DDLRecordVersion	DDMStorageId	7
est_learninghub_ga2	DDLRecordVersion	recordSetId	8
est_learninghub_ga2	DDLRecordVersion	recordId	9
est_learninghub_ga2	DDLRecordVersion	version	10
est_learninghub_ga2	DDLRecordVersion	status	12
est_learninghub_ga2	DDLRecordVersion	statusByUserId	13
est_learninghub_ga2	DDLRecordVersion	statusByUserName	14
est_learninghub_ga2	DDLRecordVersion	statusDate	15
est_learninghub_ga2	DDMContent	uuid_	1
est_learninghub_ga2	DDMContent	contentId	2
est_learninghub_ga2	DDMContent	groupId	3
est_learninghub_ga2	DDMContent	companyId	4
est_learninghub_ga2	DDMContent	userId	5
est_learninghub_ga2	DDMContent	userName	6
est_learninghub_ga2	DDMContent	createDate	7
est_learninghub_ga2	DDMContent	name	9
est_learninghub_ga2	DDMContent	description	10
est_learninghub_ga2	DDMContent	xml	11
est_learninghub_ga2	DDMStorageLink	uuid_	1
est_learninghub_ga2	DDMStorageLink	storageLinkId	2
est_learninghub_ga2	DDMStorageLink	classNameId	3
est_learninghub_ga2	DDMStorageLink	classPK	4
est_learninghub_ga2	DDMStorageLink	structureId	5
est_learninghub_ga2	DDMStructure	uuid_	1
est_learninghub_ga2	DDMStructure	structureId	2
est_learninghub_ga2	DDMStructure	groupId	3
est_learninghub_ga2	DDMStructure	companyId	4
est_learninghub_ga2	DDMStructure	userName	6
est_learninghub_ga2	DDMStructure	modifiedDate	8
est_learninghub_ga2	DDMStructure	structureKey	10
est_learninghub_ga2	DDMStructure	name	11
est_learninghub_ga2	DDMStructure	description	12
est_learninghub_ga2	DDMStructure	xsd	13
est_learninghub_ga2	DDMStructure	storageType	14
est_learninghub_ga2	DDMStructure	type_	15
est_learninghub_ga2	DDMStructureLink	structureLinkId	1
est_learninghub_ga2	DDMStructureLink	structureId	4
est_learninghub_ga2	DDMTemplate	uuid_	1
est_learninghub_ga2	DDMTemplate	templateId	2
est_learninghub_ga2	DDMTemplate	groupId	3
est_learninghub_ga2	DDMTemplate	companyId	4
est_learninghub_ga2	DDMTemplate	userId	5
est_learninghub_ga2	DDMTemplate	modifiedDate	8
est_learninghub_ga2	DDMTemplate	structureId	9
est_learninghub_ga2	DDMTemplate	name	10
est_learninghub_ga2	DDMTemplate	description	11
est_learninghub_ga2	DDMTemplate	type_	12
est_learninghub_ga2	DDMTemplate	mode_	13
est_learninghub_ga2	DDMTemplate	script	15
est_learninghub_ga2	DLContent	contentId	1
est_learninghub_ga2	DLContent	groupId	2
est_learninghub_ga2	DLContent	companyId	3
est_learninghub_ga2	DLContent	repositoryId	4
est_learninghub_ga2	DLContent	path_	5
est_learninghub_ga2	DLContent	version	6
est_learninghub_ga2	DLContent	data_	7
est_learninghub_ga2	DLContent	size_	8
est_learninghub_ga2	DLFileEntry	uuid_	1
est_learninghub_ga2	DLFileEntry	companyId	4
est_learninghub_ga2	DLFileEntry	userName	6
est_learninghub_ga2	DLFileEntry	versionUserId	7
est_learninghub_ga2	DLFileEntry	createDate	9
est_learninghub_ga2	DLFileEntry	modifiedDate	10
est_learninghub_ga2	DLFileEntry	repositoryId	11
est_learninghub_ga2	DLFileEntry	folderId	12
est_learninghub_ga2	DLFileEntry	name	13
est_learninghub_ga2	DLFileEntry	extension	14
est_learninghub_ga2	DLFileEntry	mimeType	15
est_learninghub_ga2	DLFileEntry	description	17
est_learninghub_ga2	DLFileEntry	extraSettings	18
est_learninghub_ga2	DLFileEntry	fileEntryTypeId	19
est_learninghub_ga2	DLFileEntry	size_	21
est_learninghub_ga2	DLFileEntry	readCount	22
est_learninghub_ga2	DLFileEntry	smallImageId	23
est_learninghub_ga2	DLFileEntry	largeImageId	24
est_learninghub_ga2	DLFileEntry	custom1ImageId	25
est_learninghub_ga2	DLFileEntry	custom2ImageId	26
est_learninghub_ga2	DLFileEntryMetadata	uuid_	1
est_learninghub_ga2	DLFileEntryMetadata	fileEntryMetadataId	2
est_learninghub_ga2	DLFileEntryMetadata	DDMStorageId	3
est_learninghub_ga2	DLFileEntryMetadata	fileEntryTypeId	5
est_learninghub_ga2	DLFileEntryMetadata	fileVersionId	7
est_learninghub_ga2	DLFileEntryType	uuid_	1
est_learninghub_ga2	DLFileEntryType	groupId	3
est_learninghub_ga2	DLFileEntryType	userId	5
est_learninghub_ga2	DLFileEntryType	userName	6
est_learninghub_ga2	DLFileEntryType	createDate	7
est_learninghub_ga2	DLFileEntryType	name	9
est_learninghub_ga2	DLFileEntryType	description	10
est_learninghub_ga2	DLFileEntryTypes_DDMStructures	fileEntryTypeId	1
est_learninghub_ga2	DLFileEntryTypes_DDMStructures	structureId	2
est_learninghub_ga2	DLFileEntryTypes_DLFolders	fileEntryTypeId	1
est_learninghub_ga2	DLFileEntryTypes_DLFolders	folderId	2
est_learninghub_ga2	DLFileRank	fileRankId	1
est_learninghub_ga2	DLFileRank	groupId	2
est_learninghub_ga2	DLFileRank	companyId	3
est_learninghub_ga2	DLFileRank	userId	4
est_learninghub_ga2	DLFileRank	createDate	5
est_learninghub_ga2	DLFileShortcut	uuid_	1
est_learninghub_ga2	DLFileShortcut	createDate	7
est_learninghub_ga2	DLFileShortcut	folderId	10
est_learninghub_ga2	DLFileShortcut	status	12
est_learninghub_ga2	DLFileShortcut	statusByUserId	13
est_learninghub_ga2	DLFileVersion	uuid_	1
est_learninghub_ga2	DLFileVersion	fileVersionId	2
est_learninghub_ga2	DLFileVersion	userName	6
est_learninghub_ga2	DLFileVersion	createDate	7
est_learninghub_ga2	DLFileVersion	folderId	10
est_learninghub_ga2	DLFileVersion	fileEntryId	11
est_learninghub_ga2	DLFileVersion	extension	12
est_learninghub_ga2	DLFileVersion	title	14
est_learninghub_ga2	DLFileVersion	description	15
est_learninghub_ga2	DLFileVersion	changeLog	16
est_learninghub_ga2	DLFileVersion	extraSettings	17
est_learninghub_ga2	DLFileVersion	fileEntryTypeId	18
est_learninghub_ga2	DLFileVersion	size_	20
est_learninghub_ga2	DLFileVersion	statusByUserId	22
est_learninghub_ga2	DLFileVersion	statusDate	24
est_learninghub_ga2	DLFolder	uuid_	1
est_learninghub_ga2	DLFolder	groupId	3
est_learninghub_ga2	DLFolder	companyId	4
est_learninghub_ga2	DLFolder	userId	5
est_learninghub_ga2	DLFolder	userName	6
est_learninghub_ga2	DLFolder	modifiedDate	8
est_learninghub_ga2	DLFolder	mountPoint	10
est_learninghub_ga2	DLFolder	description	13
est_learninghub_ga2	DLFolder	overrideFileEntryTypes	16
est_learninghub_ga2	DLSync	syncId	1
est_learninghub_ga2	DLSync	createDate	3
est_learninghub_ga2	DLSync	modifiedDate	4
est_learninghub_ga2	DLSync	fileId	5
est_learninghub_ga2	DLSync	fileUuid	6
est_learninghub_ga2	DLSync	parentFolderId	8
est_learninghub_ga2	DLSync	name	9
est_learninghub_ga2	DLSync	description	10
est_learninghub_ga2	DLSync	event	11
est_learninghub_ga2	EmailAddress	userId	3
est_learninghub_ga2	EmailAddress	userName	4
est_learninghub_ga2	EmailAddress	createDate	5
est_learninghub_ga2	EmailAddress	modifiedDate	6
est_learninghub_ga2	EmailAddress	classPK	8
est_learninghub_ga2	EmailAddress	address	9
est_learninghub_ga2	EmailAddress	typeId	10
est_learninghub_ga2	EmailAddress	primary_	11
est_learninghub_ga2	ExpandoColumn	companyId	2
est_learninghub_ga2	ExpandoColumn	name	4
est_learninghub_ga2	ExpandoColumn	typeSettings	7
est_learninghub_ga2	ExpandoRow	rowId_	1
est_learninghub_ga2	ExpandoRow	tableId	3
est_learninghub_ga2	ExpandoRow	classPK	4
est_learninghub_ga2	ExpandoTable	tableId	1
est_learninghub_ga2	ExpandoTable	classNameId	3
est_learninghub_ga2	ExpandoValue	valueId	1
est_learninghub_ga2	ExpandoValue	companyId	2
est_learninghub_ga2	ExpandoValue	tableId	3
est_learninghub_ga2	ExpandoValue	rowId_	5
est_learninghub_ga2	ExpandoValue	classNameId	6
est_learninghub_ga2	ExpandoValue	classPK	7
est_learninghub_ga2	ExpandoValue	data_	8
est_learninghub_ga2	Groups_Orgs	groupId	1
est_learninghub_ga2	Groups_Orgs	organizationId	2
est_learninghub_ga2	Groups_Permissions	groupId	1
est_learninghub_ga2	Groups_Permissions	permissionId	2
est_learninghub_ga2	Groups_Roles	groupId	1
est_learninghub_ga2	Groups_UserGroups	groupId	1
est_learninghub_ga2	Group_	groupId	1
est_learninghub_ga2	Group_	companyId	2
est_learninghub_ga2	Group_	classPK	5
est_learninghub_ga2	Group_	parentGroupId	6
est_learninghub_ga2	Group_	liveGroupId	7
est_learninghub_ga2	Group_	name	8
est_learninghub_ga2	Group_	type_	10
est_learninghub_ga2	Group_	friendlyURL	12
est_learninghub_ga2	Group_	site	13
est_learninghub_ga2	Group_	active_	14
est_learninghub_ga2	Image	modifiedDate	2
est_learninghub_ga2	Image	text_	3
est_learninghub_ga2	Image	width	6
est_learninghub_ga2	Image	size_	7
est_learninghub_ga2	JournalArticle	uuid_	1
est_learninghub_ga2	JournalArticle	id_	2
est_learninghub_ga2	JournalArticle	resourcePrimKey	3
est_learninghub_ga2	JournalArticle	groupId	4
est_learninghub_ga2	JournalArticle	companyId	5
est_learninghub_ga2	JournalArticle	userName	7
est_learninghub_ga2	JournalArticle	createDate	8
est_learninghub_ga2	JournalArticle	modifiedDate	9
est_learninghub_ga2	JournalArticle	classNameId	10
est_learninghub_ga2	JournalArticle	articleId	12
est_learninghub_ga2	JournalArticle	version	13
est_learninghub_ga2	JournalArticle	title	14
est_learninghub_ga2	JournalArticle	urlTitle	15
est_learninghub_ga2	JournalArticle	description	16
est_learninghub_ga2	JournalArticle	structureId	19
est_learninghub_ga2	JournalArticle	layoutUuid	21
est_learninghub_ga2	JournalArticle	reviewDate	24
est_learninghub_ga2	JournalArticle	smallImage	26
est_learninghub_ga2	JournalArticle	smallImageId	27
est_learninghub_ga2	JournalArticle	smallImageURL	28
est_learninghub_ga2	JournalArticle	status	29
est_learninghub_ga2	JournalArticle	statusByUserName	31
est_learninghub_ga2	JournalArticle	statusDate	32
est_learninghub_ga2	JournalArticleImage	articleImageId	1
est_learninghub_ga2	JournalArticleImage	articleId	3
est_learninghub_ga2	JournalArticleImage	elInstanceId	5
est_learninghub_ga2	JournalArticleImage	languageId	7
est_learninghub_ga2	JournalArticleImage	tempImage	8
est_learninghub_ga2	JournalArticleResource	uuid_	1
est_learninghub_ga2	JournalArticleResource	groupId	3
est_learninghub_ga2	JournalContentSearch	companyId	3
est_learninghub_ga2	JournalContentSearch	articleId	7
est_learninghub_ga2	JournalFeed	id_	2
est_learninghub_ga2	JournalFeed	groupId	3
est_learninghub_ga2	JournalFeed	companyId	4
est_learninghub_ga2	JournalFeed	userName	6
est_learninghub_ga2	JournalFeed	modifiedDate	8
est_learninghub_ga2	JournalFeed	feedId	9
est_learninghub_ga2	JournalFeed	name	10
est_learninghub_ga2	JournalFeed	description	11
est_learninghub_ga2	JournalFeed	type_	12
est_learninghub_ga2	JournalFeed	structureId	13
est_learninghub_ga2	JournalFeed	templateId	14
est_learninghub_ga2	JournalFeed	rendererTemplateId	15
est_learninghub_ga2	JournalFeed	delta	16
est_learninghub_ga2	JournalFeed	orderByCol	17
est_learninghub_ga2	JournalFeed	orderByType	18
est_learninghub_ga2	JournalFeed	targetLayoutFriendlyUrl	19
est_learninghub_ga2	JournalFeed	targetPortletId	20
est_learninghub_ga2	JournalFeed	feedType	22
est_learninghub_ga2	JournalStructure	uuid_	1
est_learninghub_ga2	JournalStructure	id_	2
est_learninghub_ga2	JournalStructure	companyId	4
est_learninghub_ga2	JournalStructure	userName	6
est_learninghub_ga2	JournalStructure	modifiedDate	8
est_learninghub_ga2	JournalStructure	structureId	9
est_learninghub_ga2	JournalStructure	name	11
est_learninghub_ga2	JournalStructure	description	12
est_learninghub_ga2	JournalStructure	xsd	13
est_learninghub_ga2	JournalTemplate	uuid_	1
est_learninghub_ga2	JournalTemplate	companyId	4
est_learninghub_ga2	JournalTemplate	modifiedDate	8
est_learninghub_ga2	JournalTemplate	templateId	9
est_learninghub_ga2	JournalTemplate	structureId	10
est_learninghub_ga2	JournalTemplate	name	11
est_learninghub_ga2	JournalTemplate	description	12
est_learninghub_ga2	JournalTemplate	xsl	13
est_learninghub_ga2	JournalTemplate	langType	14
est_learninghub_ga2	JournalTemplate	cacheable	15
est_learninghub_ga2	JournalTemplate	smallImage	16
est_learninghub_ga2	JournalTemplate	smallImageURL	18
est_learninghub_ga2	Layout	uuid_	1
est_learninghub_ga2	Layout	groupId	3
est_learninghub_ga2	Layout	companyId	4
est_learninghub_ga2	Layout	createDate	5
est_learninghub_ga2	Layout	privateLayout	7
est_learninghub_ga2	Layout	name	10
est_learninghub_ga2	Layout	description	12
est_learninghub_ga2	Layout	keywords	13
est_learninghub_ga2	Layout	robots	14
est_learninghub_ga2	Layout	type_	15
est_learninghub_ga2	Layout	typeSettings	16
est_learninghub_ga2	Layout	hidden_	17
est_learninghub_ga2	Layout	iconImage	19
est_learninghub_ga2	Layout	iconImageId	20
est_learninghub_ga2	Layout	colorSchemeId	22
est_learninghub_ga2	Layout	wapThemeId	23
est_learninghub_ga2	Layout	wapColorSchemeId	24
est_learninghub_ga2	Layout	css	25
est_learninghub_ga2	Layout	layoutPrototypeUuid	27
est_learninghub_ga2	Layout	layoutPrototypeLinkEnabled	28
est_learninghub_ga2	LayoutBranch	LayoutBranchId	1
est_learninghub_ga2	LayoutBranch	groupId	2
est_learninghub_ga2	LayoutBranch	companyId	3
est_learninghub_ga2	LayoutBranch	userId	4
est_learninghub_ga2	LayoutBranch	userName	5
est_learninghub_ga2	LayoutBranch	plid	7
est_learninghub_ga2	LayoutBranch	name	8
est_learninghub_ga2	LayoutBranch	description	9
est_learninghub_ga2	LayoutBranch	master	10
est_learninghub_ga2	LayoutPrototype	layoutPrototypeId	2
est_learninghub_ga2	LayoutPrototype	companyId	3
est_learninghub_ga2	LayoutPrototype	name	4
est_learninghub_ga2	LayoutPrototype	description	5
est_learninghub_ga2	LayoutPrototype	settings_	6
est_learninghub_ga2	LayoutPrototype	active_	7
est_learninghub_ga2	LayoutRevision	groupId	2
est_learninghub_ga2	LayoutRevision	companyId	3
est_learninghub_ga2	LayoutRevision	userId	4
est_learninghub_ga2	LayoutRevision	userName	5
est_learninghub_ga2	LayoutRevision	createDate	6
est_learninghub_ga2	LayoutRevision	modifiedDate	7
est_learninghub_ga2	LayoutRevision	layoutSetBranchId	8
est_learninghub_ga2	LayoutRevision	parentLayoutRevisionId	10
est_learninghub_ga2	LayoutRevision	major	12
est_learninghub_ga2	LayoutRevision	name	15
est_learninghub_ga2	LayoutRevision	title	16
est_learninghub_ga2	LayoutRevision	description	17
est_learninghub_ga2	LayoutRevision	keywords	18
est_learninghub_ga2	LayoutRevision	robots	19
est_learninghub_ga2	LayoutRevision	typeSettings	20
est_learninghub_ga2	LayoutRevision	iconImage	21
est_learninghub_ga2	LayoutRevision	themeId	23
est_learninghub_ga2	LayoutRevision	wapThemeId	25
est_learninghub_ga2	LayoutRevision	wapColorSchemeId	26
est_learninghub_ga2	LayoutRevision	status	28
est_learninghub_ga2	LayoutRevision	statusDate	31
est_learninghub_ga2	LayoutSet	layoutSetId	1
est_learninghub_ga2	LayoutSet	groupId	2
est_learninghub_ga2	LayoutSet	companyId	3
est_learninghub_ga2	LayoutSet	privateLayout	6
est_learninghub_ga2	LayoutSet	logo	7
est_learninghub_ga2	LayoutSet	themeId	9
est_learninghub_ga2	LayoutSet	colorSchemeId	10
est_learninghub_ga2	LayoutSet	wapThemeId	11
est_learninghub_ga2	LayoutSet	wapColorSchemeId	12
est_learninghub_ga2	LayoutSet	layoutSetPrototypeUuid	16
est_learninghub_ga2	LayoutSet	layoutSetPrototypeLinkEnabled	17
est_learninghub_ga2	LayoutSetBranch	groupId	2
est_learninghub_ga2	LayoutSetBranch	companyId	3
est_learninghub_ga2	LayoutSetBranch	userId	4
est_learninghub_ga2	LayoutSetBranch	userName	5
est_learninghub_ga2	LayoutSetBranch	createDate	6
est_learninghub_ga2	LayoutSetBranch	modifiedDate	7
est_learninghub_ga2	LayoutSetBranch	privateLayout	8
est_learninghub_ga2	LayoutSetBranch	name	9
est_learninghub_ga2	LayoutSetBranch	master	11
est_learninghub_ga2	LayoutSetBranch	logo	12
est_learninghub_ga2	LayoutSetBranch	logoId	13
est_learninghub_ga2	LayoutSetBranch	themeId	14
est_learninghub_ga2	LayoutSetBranch	colorSchemeId	15
est_learninghub_ga2	LayoutSetBranch	wapColorSchemeId	17
est_learninghub_ga2	LayoutSetBranch	layoutSetPrototypeUuid	20
est_learninghub_ga2	LayoutSetPrototype	uuid_	1
est_learninghub_ga2	LayoutSetPrototype	layoutSetPrototypeId	2
est_learninghub_ga2	LayoutSetPrototype	companyId	3
est_learninghub_ga2	LayoutSetPrototype	createDate	4
est_learninghub_ga2	LayoutSetPrototype	name	6
est_learninghub_ga2	LayoutSetPrototype	active_	9
est_learninghub_ga2	ListType	name	2
est_learninghub_ga2	ListType	type_	3
est_learninghub_ga2	Lock_	uuid_	1
est_learninghub_ga2	Lock_	lockId	2
est_learninghub_ga2	Lock_	companyId	3
est_learninghub_ga2	Lock_	key_	8
est_learninghub_ga2	Lock_	owner	9
est_learninghub_ga2	Lock_	inheritable	10
est_learninghub_ga2	MBBan	groupId	2
est_learninghub_ga2	MBBan	companyId	3
est_learninghub_ga2	MBBan	userName	5
est_learninghub_ga2	MBBan	createDate	6
est_learninghub_ga2	MBBan	banUserId	8
est_learninghub_ga2	MBCategory	uuid_	1
est_learninghub_ga2	MBCategory	groupId	3
est_learninghub_ga2	MBCategory	companyId	4
est_learninghub_ga2	MBCategory	userName	6
est_learninghub_ga2	MBCategory	modifiedDate	8
est_learninghub_ga2	MBCategory	description	11
est_learninghub_ga2	MBCategory	threadCount	13
est_learninghub_ga2	MBCategory	messageCount	14
est_learninghub_ga2	MBCategory	lastPostDate	15
est_learninghub_ga2	MBDiscussion	discussionId	1
est_learninghub_ga2	MBDiscussion	classNameId	2
est_learninghub_ga2	MBDiscussion	classPK	3
est_learninghub_ga2	MBMailingList	uuid_	1
est_learninghub_ga2	MBMailingList	mailingListId	2
est_learninghub_ga2	MBMailingList	groupId	3
est_learninghub_ga2	MBMailingList	userName	6
est_learninghub_ga2	MBMailingList	createDate	7
est_learninghub_ga2	MBMailingList	modifiedDate	8
est_learninghub_ga2	MBMailingList	categoryId	9
est_learninghub_ga2	MBMailingList	inProtocol	11
est_learninghub_ga2	MBMailingList	inServerName	12
est_learninghub_ga2	MBMailingList	inServerPort	13
est_learninghub_ga2	MBMailingList	inUseSSL	14
est_learninghub_ga2	MBMailingList	inUserName	15
est_learninghub_ga2	MBMailingList	inPassword	16
est_learninghub_ga2	MBMailingList	inReadInterval	17
est_learninghub_ga2	MBMailingList	outEmailAddress	18
est_learninghub_ga2	MBMailingList	outCustom	19
est_learninghub_ga2	MBMailingList	outServerName	20
est_learninghub_ga2	MBMailingList	outUseSSL	22
est_learninghub_ga2	MBMailingList	active_	26
est_learninghub_ga2	MBMessage	uuid_	1
est_learninghub_ga2	MBMessage	messageId	2
est_learninghub_ga2	MBMessage	groupId	3
est_learninghub_ga2	MBMessage	companyId	4
est_learninghub_ga2	MBMessage	userId	5
est_learninghub_ga2	MBMessage	createDate	7
est_learninghub_ga2	MBMessage	modifiedDate	8
est_learninghub_ga2	MBMessage	classNameId	9
est_learninghub_ga2	MBMessage	classPK	10
est_learninghub_ga2	MBMessage	categoryId	11
est_learninghub_ga2	MBMessage	rootMessageId	13
est_learninghub_ga2	MBMessage	parentMessageId	14
est_learninghub_ga2	MBMessage	format	17
est_learninghub_ga2	MBMessage	attachments	18
est_learninghub_ga2	MBMessage	anonymous	19
est_learninghub_ga2	MBMessage	priority	20
est_learninghub_ga2	MBMessage	allowPingbacks	21
est_learninghub_ga2	MBMessage	answer	22
est_learninghub_ga2	MBMessage	statusByUserName	25
est_learninghub_ga2	MBMessage	statusDate	26
est_learninghub_ga2	MBStatsUser	statsUserId	1
est_learninghub_ga2	MBStatsUser	groupId	2
est_learninghub_ga2	MBStatsUser	userId	3
est_learninghub_ga2	MBStatsUser	messageCount	4
est_learninghub_ga2	MBStatsUser	lastPostDate	5
est_learninghub_ga2	MBThread	threadId	1
est_learninghub_ga2	MBThread	groupId	2
est_learninghub_ga2	MBThread	companyId	3
est_learninghub_ga2	MBThread	categoryId	4
est_learninghub_ga2	MBThread	rootMessageId	5
est_learninghub_ga2	MBThread	rootMessageUserId	6
est_learninghub_ga2	MBThread	messageCount	7
est_learninghub_ga2	MBThread	lastPostByUserId	9
est_learninghub_ga2	MBThread	lastPostDate	10
est_learninghub_ga2	MBThread	priority	11
est_learninghub_ga2	MBThread	question	12
est_learninghub_ga2	MBThread	statusByUserId	14
est_learninghub_ga2	MBThread	statusByUserName	15
est_learninghub_ga2	MBThread	statusDate	16
est_learninghub_ga2	MBThreadFlag	threadFlagId	1
est_learninghub_ga2	MBThreadFlag	userId	2
est_learninghub_ga2	MBThreadFlag	modifiedDate	3
est_learninghub_ga2	MBThreadFlag	threadId	4
est_learninghub_ga2	MDRAction	uuid_	1
est_learninghub_ga2	MDRAction	actionId	2
est_learninghub_ga2	MDRAction	groupId	3
est_learninghub_ga2	MDRAction	companyId	4
est_learninghub_ga2	MDRAction	userName	6
est_learninghub_ga2	MDRAction	classNameId	9
est_learninghub_ga2	MDRAction	classPK	10
est_learninghub_ga2	MDRAction	ruleGroupInstanceId	11
est_learninghub_ga2	MDRAction	name	12
est_learninghub_ga2	MDRAction	type_	14
est_learninghub_ga2	MDRAction	typeSettings	15
est_learninghub_ga2	MDRRule	uuid_	1
est_learninghub_ga2	MDRRule	ruleId	2
est_learninghub_ga2	MDRRule	groupId	3
est_learninghub_ga2	MDRRule	companyId	4
est_learninghub_ga2	MDRRule	userId	5
est_learninghub_ga2	MDRRule	userName	6
est_learninghub_ga2	MDRRule	createDate	7
est_learninghub_ga2	MDRRule	modifiedDate	8
est_learninghub_ga2	MDRRule	ruleGroupId	9
est_learninghub_ga2	MDRRule	name	10
est_learninghub_ga2	MDRRule	description	11
est_learninghub_ga2	MDRRule	typeSettings	13
est_learninghub_ga2	MDRRuleGroup	uuid_	1
est_learninghub_ga2	MDRRuleGroup	ruleGroupId	2
est_learninghub_ga2	MDRRuleGroup	groupId	3
est_learninghub_ga2	MDRRuleGroup	companyId	4
est_learninghub_ga2	MDRRuleGroup	userId	5
est_learninghub_ga2	MDRRuleGroup	userName	6
est_learninghub_ga2	MDRRuleGroup	createDate	7
est_learninghub_ga2	MDRRuleGroup	modifiedDate	8
est_learninghub_ga2	MDRRuleGroup	name	9
est_learninghub_ga2	MDRRuleGroupInstance	uuid_	1
est_learninghub_ga2	MDRRuleGroupInstance	ruleGroupInstanceId	2
est_learninghub_ga2	MDRRuleGroupInstance	groupId	3
est_learninghub_ga2	MDRRuleGroupInstance	companyId	4
est_learninghub_ga2	MDRRuleGroupInstance	userId	5
est_learninghub_ga2	MDRRuleGroupInstance	createDate	7
est_learninghub_ga2	MDRRuleGroupInstance	modifiedDate	8
est_learninghub_ga2	MDRRuleGroupInstance	classNameId	9
est_learninghub_ga2	MDRRuleGroupInstance	ruleGroupId	11
est_learninghub_ga2	MDRRuleGroupInstance	priority	12
est_learninghub_ga2	MembershipRequest	membershipRequestId	1
est_learninghub_ga2	MembershipRequest	groupId	2
est_learninghub_ga2	MembershipRequest	companyId	3
est_learninghub_ga2	MembershipRequest	userId	4
est_learninghub_ga2	MembershipRequest	createDate	5
est_learninghub_ga2	MembershipRequest	comments	6
est_learninghub_ga2	MembershipRequest	statusId	10
est_learninghub_ga2	Organization_	organizationId	1
est_learninghub_ga2	Organization_	companyId	2
est_learninghub_ga2	Organization_	parentOrganizationId	3
est_learninghub_ga2	Organization_	type_	6
est_learninghub_ga2	Organization_	countryId	9
est_learninghub_ga2	Organization_	comments	11
est_learninghub_ga2	OrgGroupPermission	organizationId	1
est_learninghub_ga2	OrgGroupPermission	groupId	2
est_learninghub_ga2	OrgGroupPermission	permissionId	3
est_learninghub_ga2	OrgGroupRole	organizationId	1
est_learninghub_ga2	OrgGroupRole	groupId	2
est_learninghub_ga2	OrgGroupRole	roleId	3
